JD                        TFO                       ImpulsiveBurn1.Element1   ImpulsiveBurn1.Element2   ImpulsiveBurn1.Element3   Add_V                     
31296.99962962963         330                       1.101120339629659         -0.3180167761052102       -2.690736197345175        2.924664417661291         
31301.99962962963         290                       0.1607381339078782        0.02987052481789271       -3.232673729880522        3.236805282961076         
31301.99962962963         295                       0.2041893503409797        0.02898481347868798       -3.219238063501234        3.225837429211249         
31301.99962962963         300                       0.3063950587966419        0.01365146651605285       -3.176836789562747        3.191607162874588         
31301.99962962963         305                       0.4311462411056           -0.0191913065086004       -3.117842530564138        3.147570083867805         
31301.99962962963         310                       0.5661004182189818        -0.07053977367775303      -3.046714460226917        3.099663618093746         
31301.99962962963         315                       0.7098398632700096        -0.1383213783408538       -2.964170907120733        3.051116943319979         
31301.99962962963         320                       0.8580284335503429        -0.2125844678136962       -2.876722417972497        3.009474508747668         
31301.99962962963         325                       1.023135616118691         -0.2928691957823003       -2.780299833829348        2.977019654083635         
31301.99962962963         330                       1.207472717532453         -0.3760773742461068       -2.67616382707378         2.959945503610368         
31306.99962962963         290                       0.1956515448110256        0.01038870578993325       -3.335613559856362        3.341362786782148         
31306.99962962963         295                       0.2525955262365501        0.01519481737300374       -3.294214822340692        3.303919895832651         
31306.99962962963         300                       0.3721359626374598        -0.01069420262368236      -3.242738586776656        3.264039381323107         
31306.99962962963         305                       0.4971147195689849        -0.05119929630526973      -3.175263961162252        3.214349955342464         
31306.99962962963         310                       0.6455832053950014        -0.1157694364191573       -3.084901369767405        3.153854260851269         
31306.99962962963         315                       0.7960137595970702        -0.1914116035025559       -2.986928548509412        3.097098393871888         
31306.99962962963         320                       0.9579472576859913        -0.2738401416661456       -2.880621866424812        3.048054085645564         
31306.99962962963         325                       1.129694430858971         -0.3540910407880808       -2.771322935145169        3.013605943573545         
31306.99962962963         330                       1.333785658995069         -0.4416978253240298       -2.645899223427857        2.995807713050526         
31311.99962962963         290                       0.2312062607027306        -0.06082291581769495      -3.405628554836692        3.4140096097691           
31311.99962962963         295                       0.306588900741825         -0.06123321993117147      -3.366897045269771        3.381381666527388         
31311.99962962963         300                       0.4290233798056731        -0.08279376084138672      -3.298189708814108        3.327006345437507         
31311.99962962963         305                       0.5736235705576387        -0.1267610319401196       -3.209787157199835        3.263103730260934         
31311.99962962963         310                       0.7283238050541488        -0.1899228908449635       -3.107124431811135        3.196990538652426         
31311.99962962963         315                       0.8914843587738254        -0.2653912654143832       -2.993519280373489        3.134698481140481         
31311.99962962963         320                       1.06258915222957          -0.3438243023560582       -2.874611413474458        3.083942547422732         
31311.99962962963         325                       1.255662379188373         -0.4268742253815296       -2.74337434613874         3.047131834669488         
31311.99962962963         330                       1.452074947925379         -0.5006009962923224       -2.615438400792407        3.03309100427615          
31316.99962962963         290                       0.2797782021996554        -0.1591570865462232       -3.459895479530549        3.474835758694197         
31316.99962962963         295                       0.366252990663838         -0.1554058110206312       -3.414761834145749        3.437861341474904         
31316.99962962963         300                       0.4998470837277371        -0.1731241619282206       -3.335736549121282        3.37741874923706          
31316.99962962963         305                       0.6567759611318175        -0.2135418982039716       -3.23426919515716         3.307181886765789         
31316.99962962963         310                       0.8223776848636672        -0.2719895382651246       -3.118522619382523        3.236582563922606         
31316.99962962963         315                       0.9973884442407014        -0.3428342390343109       -2.990898819930445        3.171402651071045         
31316.99962962963         320                       1.186266199399831         -0.4204564077320671       -2.851893739685424        3.117259852674843         
31316.99962962963         325                       1.39419973972188          -0.5012498657074561       -2.701706846029511        3.081276395261391         
31316.99962962963         330                       1.620875464964656         -0.5801976540501477       -2.543513612345111        3.071372345853651         
31321.99962962963         290                       0.3521092487051936        -0.2232833522557867       -3.513789923880713        3.538439770235455         
31321.99962962963         295                       0.4349958521502163        -0.2246159266745357       -3.470879386640403        3.505235715684327         
31321.99962962963         300                       0.5937374231054381        -0.2465280278894023       -3.371304976507457        3.432054405273155         
31321.99962962963         305                       0.7662457445685914        -0.2905112172361382       -3.250045534145311        3.351764502829425         
31321.99962962963         310                       0.94306666565734          -0.3514364363139646       -3.115390991097835        3.273918650800087         
31321.99962962963         315                       1.121477764552099         -0.4185985516205593       -2.975489960888259        3.207253908119907         
31321.99962962963         320                       1.319524461294219         -0.4925764516582515       -2.820433122254491        3.152557590559172         
31321.99962962963         325                       1.546360751764629         -0.5731953867853246       -2.645504065274791        3.117447078206059         
31321.99962962963         330                       1.757812577782767         -0.6368014334783321       -2.488542927808174        3.112598115374908
31136.99962962963         335                       -3.23380087840732         -8.971390893242512        -4.687509911799955        10.6261974315258          
31136.99962962963         340                       -2.079193522101553        -6.958997681383942        -4.860178521124357        8.739109204550239         
31136.99962962963         345                       -1.137113787640777        -5.008087931948586        -5.136412856564275        7.263381411797855         
31136.99962962963         350                       -0.7537815544469364       -4.064752704175326        -5.222847275642625        6.660971013494402         
31136.99962962963         355                       -0.5471780676620482       -3.496306622227177        -5.232222815315065        6.316622469600625         
31136.99962962963         360                       -0.4170616626811722       -3.107090922213459        -5.210100221613409        6.080550858979453         
31136.99962962963         365                       -0.3274435874586704       -2.821625016030152        -5.176375873902849        5.904545217201613         
31136.99962962963         370                       -0.2615371341760144       -2.601702077990216        -5.1430622752545          5.769605267461337         
31141.99962962963         335                       -1.886910651151151        -7.123543463971613        -4.760278270325165        8.77300133930517          
31141.99962962963         340                       -1.305357656200172        -5.928982005686995        -4.823159509524698        7.753686470878167         
31141.99962962963         345                       -0.6937407953368923       -4.505929166138398        -5.000145714473057        6.766544990416795         
31141.99962962963         350                       -0.4138947078437288       -3.746148515026545        -5.049033883868558        6.30060954878728          
31141.99962962963         355                       -0.255577980316344        -3.265610903662288        -5.043072876244696        6.013494717155371         
31141.99962962963         360                       -0.1538279439673587       -2.926015340621571        -5.016901156391935        5.809864544281968         
31141.99962962963         365                       -0.08200075607003676      -2.671761342680011        -4.984593125384022        5.656076504243997         
31141.99962962963         370                       -0.02738699528622138      -2.470796029850418        -4.956537194478353        5.538306964125656         
31146.99962962963         335                       -0.9256572377123227       -5.642850339998389        -4.798083407976022        7.464596819068257         
31146.99962962963         340                       -0.7437026082074256       -5.15995292045057         -4.726418154239925        7.036848462163274         
31146.99962962963         345                       -0.3280636038263055       -4.079279610453657        -4.838870603939796        6.33741403019332          
31146.99962962963         350                       -0.1215799726780886       -3.457323999716519        -4.861885744292959        5.967059905793752         
31146.99962962963         355                       -0.000548213159793233     -3.04655237026012         -4.847368835934508        5.725248141073388         
31146.99962962963         360                       0.07928248155631851       -2.748356606151145        -4.820264812368779        5.549297487774195         
31146.99962962963         365                       0.1366641782220436        -2.520594131912248        -4.791801551702582        5.416034895229058         
31146.99962962963         370                       0.1816257015997486        -2.339568247346123        -4.768488713299109        5.314607425608481         
31151.99962962963         335                       -0.3078316756996636       -4.639667568310838        -4.747899274809134        6.645586731713955         
31151.99962962963         340                       -0.3070501505089653       -4.532491361051293        -4.597682512340169        6.463469827980231         
31151.99962962963         345                       -0.02404622380002993      -3.707938252751203        -4.660201437274281        5.955406093883771         
31151.99962962963         350                       0.1292569784546142        -3.190008080815924        -4.667510137765453        5.654954447941503         
31151.99962962963         355                       0.2216674584760651        -2.835715224756775        -4.649215768842209        5.450286649646572         
31151.99962962963         360                       0.2834053488269233        -2.573569069735303        -4.623753414191232        5.299308632613034         
31151.99962962963         365                       0.3295440380311401        -2.369978044554053        -4.599438764479115        5.184614947405765         
31151.99962962963         370                       0.3664102427062965        -2.20747079435338         -4.581558856290468        5.098810187439502         
31156.99962962963         335                       0.1176738830913792        -3.932023053779873        -4.632695546215335        6.077542304430436         
31156.99962962963         340                       0.1000854858707331        -3.882532627978889        -4.520033055883331        5.959427450525818         
31156.99962962963         345                       0.2293353639164736        -3.374336916510936        -4.473349086071605        5.607993971210107         
31156.99962962963         350                       0.3422696888714326        -2.941388964129382        -4.470414594963383        5.362231273367822         
31156.99962962963         355                       0.4124681434249852        -2.63369252328564         -4.451638460335673        5.188790924492033         
31156.99962962963         360                       0.4608407060137986        -2.402003101793829        -4.428932523706615        5.059390907697558         
31156.99962962963         365                       0.497130899883085         -2.22120688590434         -4.409767441593016        4.962554589174937         
31156.99962962963         370                       0.5283645817611995        -2.076487600981921        -4.397474173283023        4.891702054804907         
31161.99962962963         335                       0.430221942484761         -3.388785833736664        -4.482824289980556        5.636015787909871         
31161.99962962963         340                       0.4220043531939776        -3.355960136649491        -4.394109576008634        5.545156001310145         
31161.99962962963         345                       0.4384670904451513        -3.072877727244415        -4.283175558364078        5.289652519756442         
31161.99962962963         350                       0.5218943190746421        -2.70619503698614         -4.275009199841085        5.086410219124752         
31161.99962962963         355                       0.5745183211058182        -2.439800071206279        -4.256691936812764        4.939850395879537         
31161.99962962963         360                       0.6120348745624286        -2.235243775515575        -4.238173894206549        4.830426418153544         
31161.99962962963         365                       0.6417034521628758        -2.075340031395873        -4.224513449945093        4.750298249078574         
31161.99962962963         370                       0.6694846213182348        -1.944245091202452        -4.219360319595999        4.69375117996552          
31166.99962962963         335                       0.6662481610857776        -2.949697542512049        -4.313125224460243        5.267603953063198         
31166.99962962963         340                       0.6583825006696903        -2.925036028964464        -4.242620808041454        5.195106794740084         
31166.99962962963         345                       0.6150833957506965        -2.791672355782632        -4.1033009866537          5.00088403313278          
31166.99962962963         350                       0.6706216513599592        -2.484211367478168        -4.083376414011751        4.826489661864819         
31166.99962962963         355                       0.7099064192077618        -2.252744515919006        -4.067395705537161        4.703459663211504         
31166.99962962963         360                       0.7392974774874583        -2.07361941539456         -4.053755426631277        4.612959061065155         
31166.99962962963         365                       0.7649607784659362        -1.931202215762768        -4.046763603548636        4.548736379893231         
31166.99962962963         370                       0.790918793298835         -1.816372721304808        -4.047876846736778        4.50666943170244          
31171.99962962963         335                       0.8453801493816223        -2.580438629475916        -4.135045454201189        4.946911362230979         
31171.99962962963         340                       0.8374103156352375        -2.560884654182423        -4.076188748658748        4.886174471245528         
31171.99962962963         345                       0.7917572041132942        -2.487902145270816        -3.971126196980929        4.752513001250669         
31171.99962962963         350                       0.7923464055073223        -2.27158947873339         -3.899714638158633        4.582107140310157         
31171.99962962963         355                       0.8209470450082791        -2.073516677694723        -3.885848295466765        4.480317225238403         
31171.99962962963         360                       0.8454371640133274        -1.915593976547474        -3.87841234464915         4.407532937642869         
31171.99962962963         365                       0.8691915539418155        -1.790741629247671        -3.877779050470782        4.358832401507825         
31171.99962962963         370                       0.8948592870224237        -1.689486462661396        -3.88530200287125         4.330208921588166         
31176.99962962963         335                       0.9802865679974569        -2.258314979264816        -3.956912801743365        4.660269007425279         
31176.99962962963         340                       0.9746112323328977        -2.243991329425372        -3.909034672440769        4.611498260985231         
31176.99962962963         345                       0.9315593376216865        -2.19129130903032         -3.826657461748812        4.506979890137056         
31176.99962962963         350                       0.8970025822933363        -2.062532487554191        -3.735684983526101        4.360504121199726         
31176.99962962963         355                       0.9118279309805483        -1.898981515965487        -3.715782518089811        4.271369885111415         
31176.99962962963         360                       0.9327613152042749        -1.764640163994976        -3.712900870517906        4.215404067680636         
31176.99962962963         365                       0.9559845442339971        -1.656173262053293        -3.718037478706477        4.180983020274125         
31176.99962962963         370                       0.9822887326210128        -1.569529107676302        -3.730653751728132        4.164863766002503         
31181.99962962963         335                       1.081595199730953         -1.96774397085465         -3.783454812265965        4.399590302218418         
31181.99962962963         340                       1.074393051480799         -1.956094450724951        -3.740792167124468        4.355932961702573         
31181.99962962963         345                       1.036866777714194         -1.919106174909675        -3.678963434074161        4.277012178444036         
31181.99962962963         350                       0.9964513839726417        -1.843459644491407        -3.601507601259169        4.166787230399094         
31181.99962962963         355                       0.9880612099798729        -1.727407607317958        -3.563307765696941        4.081343434405266         
31181.99962962963         360                       1.004410896498941         -1.61584423530917         -3.560684786250892        4.037111589840717         
31181.99962962963         365                       1.027656670498861         -1.523842194148036        -3.569906159988733        4.015271255620497         
31181.99962962963         370                       1.055786894970193         -1.450754183680014        -3.586874274374506        4.010616003711339         
31186.99962962963         335                       1.150907422520743         -1.709648850404958        -3.61625503563451         4.162305559381277         
31186.99962962963         340                       1.140967852461381         -1.700161490332857        -3.576362206214138        4.121009993144646         
31186.99962962963         345                       1.111675755756478         -1.676617752699525        -3.533968717210122        4.06642410095451          
31186.99962962963         350                       1.084356394009359         -1.629067552907279        -3.468169064674738        3.982196195861165         
31186.99962962963         355                       1.062101181470183         -1.577247510981502        -3.43645677653668         3.927467862068711         
31186.99962962963         360                       1.062860369278587         -1.479467177540923        -3.421321748617828        3.876072471145151         
31186.99962962963         365                       1.085378726874866         -1.400831326291739        -3.432105375618804        3.862605687204463         
31186.99962962963         370                       1.116819075689357         -1.338765095033046        -3.453141581125015        3.868302419252796         
31191.99962962963         335                       1.189786699504655         -1.488742679594453        -3.454487924657748        3.94530530858772          
31191.99962962963         340                       1.180964209495319         -1.482363865190453        -3.421107085166122        3.911016847458615         
31191.99962962963         345                       1.157544719147019         -1.466745024360802        -3.3909040714348          3.871625132290757         
31191.99962962963         350                       1.145143807113495         -1.442777830637759        -3.348674841104691        3.821856276601426         
31191.99962962963         355                       1.122374242102047         -1.407433551662441        -3.320607797876779        3.777172128590299         
31191.99962962963         360                       1.11410751614443          -1.338552444404846        -3.30015314765342         3.731483485414142         
31191.99962962963         365                       1.134447601904016         -1.2775956965             -3.309017426104278        3.724086257250613         
31191.99962962963         370                       1.168048249569892         -1.230669361659929        -3.331414913743194        3.738610586643428         
31196.99962962963         335                       1.205935790417682         -1.285007820236135        -3.305058443425624        3.745522332484129         
31196.99962962963         340                       1.204837692705404         -1.282500791696006        -3.282758641351498        3.724640444906394         
31196.99962962963         345                       1.184516441453064         -1.271950293064713        -3.258974200689125        3.69348745616624          
31196.99962962963         350                       1.188219047684318         -1.264405816015827        -3.236140124189403        3.671946279051898         
31196.99962962963         355                       1.168002170311            -1.241043077192135        -3.213289198523308        3.63725782185485          
31196.99962962963         360                       1.17772078605695          -1.235526052091001        -3.198195125919398        3.625190055536505         
31196.99962962963         365                       1.178079439331702         -1.192996449258205        -3.196828410455916        3.609823206088753         
31196.99962962963         370                       1.212351942672957         -1.144152311646297        -3.219699204193329        3.625650936126038         
31201.99962962963         335                       1.22607683947223          -1.143037533765162        -3.186125815287721        3.600166236540891         
31201.99962962963         340                       1.194463581461106         -1.134922956237855        -3.151131339346392        3.555899616390141         
31201.99962962963         345                       1.206906299665756         -1.133422498319596        -3.1361809289422          3.546392560748271         
31201.99962962963         350                       1.186415188563779         -1.118537511403172        -3.114395129566969        3.515418067192192         
31201.99962962963         355                       1.197802266541873         -1.116884192220393        -3.100422295412622        3.506391161644165         
31201.99962962963         360                       1.204849513468098         -1.114270423487851        -3.090282814310248        3.499015404250941         
31201.99962962963         365                       1.207877691246302         -1.093262506062306        -3.092282381460952        3.495196954517148         
31201.99962962963         370                       1.248969077321469         -1.055450229600297        -3.118272175813184        3.521011261799548         
31206.99962962963         335                       1.209763361952046         -1.038733673796643        -3.052665664164958        3.444018393413756         
31206.99962962963         340                       1.186694227578049         -1.030035847127535        -3.030396198500344        3.413578497122944         
31206.99962962963         345                       1.198108327577601         -1.028032146424915        -3.015145453387321        3.403441752663919         
31206.99962962963         350                       1.194537596495254         -1.018689415779794        -2.996290475588376        3.382662384773871         
31206.99962962963         355                       1.200594680935982         -1.017207695955381        -2.987651990093468        3.376714897427985         
31206.99962962963         360                       1.206609450302            -1.015727179367456        -2.979469382079784        3.371178705915003         
31206.99962962963         365                       1.217209338453524         -1.002501236109584        -2.987097078442198        3.377773861296464         
31206.99962962963         370                       1.275636928608255         -0.9757399522672298       -3.022512000639174        3.42270314548127          
31211.99962962963         335                       1.179686604364619         -0.9367867552397232       -2.944137605886087        3.307140177207878         
31211.99962962963         340                       1.184479882091575         -0.9318613069766924       -2.924132570962276        3.289667062041755         
31211.99962962963         345                       1.176170864048101         -0.9216802065054019       -2.902853705725108        3.264878549248271         
31211.99962962963         350                       1.181465609342114         -0.9201097233093037       -2.894407778489897        3.258843242190284         
31211.99962962963         355                       1.186419397172875         -0.9186844134353316       -2.886880330371223        3.253559601323038         
31211.99962962963         360                       1.192389128270567         -0.9170871698061087       -2.878349647470916        3.247728037157171         
31211.99962962963         365                       1.225256082338738         -0.9061319627618906       -2.898469581473131        3.274668458939288         
31211.99962962963         370                       1.301067413814426         -0.8945873307866894       -2.939829807632374        3.337013965439403         
31216.99962962963         335                       1.161505323617461         -0.8338509784445411       -2.852111259123876        3.19044522057123          
31216.99962962963         340                       1.158171963068712         -0.8258435684246388       -2.830005989883428        3.16738279946123          
31216.99962962963         345                       1.164034715593477         -0.8237927788852338       -2.81960627655616         3.159713739636098         
31216.99962962963         350                       1.168585437882853         -0.8221622321792366       -2.811668628921577        3.15389015986853          
31216.99962962963         355                       1.173143443697262         -0.8206626284856005       -2.804238694339319        3.148572270746322         
31216.99962962963         360                       1.179698068064573         -0.8186862208749158       -2.794241996916687        3.141611528718771         
31216.99962962963         365                       1.236624967754821         -0.8175357295241822       -2.824969175148374        3.1903066969277           
31216.99962962963         370                       1.329654363866257         -0.8200366224541543       -2.870007679737583        3.267626794979393         
31221.99962962963         335                       1.125820894540774         -0.7311332710422522       -2.767183581708821        3.075602952510027         
31221.99962962963         340                       1.1303403535224           -0.7275161347291943       -2.753237170082287        3.063864219546156         
31221.99962962963         345                       1.134921395390055         -0.7255726340398339       -2.744281461074376        3.057054621458067         
31221.99962962963         350                       1.138856979633295         -0.72401208067113         -2.73702310525477         3.051636313802101         
31221.99962962963         355                       1.144153451798135         -0.7220888324474775       -2.727857465146342        3.044947578097458         
31221.99962962963         360                       1.183509848753182         -0.7254365573117277       -2.743986996578615        3.075129005126874         
31221.99962962963         365                       1.269096849950285         -0.7355024298704614       -2.777095436672931        3.14067344741358          
31221.99962962963         370                       1.368666359942879         -0.7509383313807972       -2.81568477711967         3.219508774095781         
31226.99962962963         335                       1.092623582822895         -0.635709203474414        -2.701622336152959        2.982736282731576         
31226.99962962963         340                       1.097690759122328         -0.6331406560246124       -2.69050521280887         2.973988969906501         
31226.99962962963         345                       1.101224329191298         -0.6314047901490804       -2.682997696479938        2.968138081616602         
31226.99962962963         350                       1.105477222209605         -0.6295228207287356       -2.674620458437209        2.961751756534196         
31226.99962962963         355                       1.128917495191196         -0.6308126398275736       -2.670002639478087        2.966697388062178         
31226.99962962963         360                       1.195445899159628         -0.6466853254864836       -2.69530178729879         3.018599763571378         
31226.99962962963         365                       1.297215650027374         -0.6700311968052529       -2.729336808778533        3.095317376800255         
31226.99962962963         370                       1.415337739689628         -0.6986032640268539       -2.767701519030488        3.186126038991928         
31231.99962962963         335                       1.050054284948616         -0.550952033607514        -2.64591786155503         2.899490209462889         
31231.99962962963         340                       1.053474191810688         -0.5488516990817305       -2.637483041955111        2.892639427408274         
31231.99962962963         345                       1.056923524296187         -0.5469769647891974       -2.6297051022079          2.886454583186601         
31231.99962962963         350                       1.062316869951778         -0.5443580241985742       -2.618488775330913        2.877729357884007         
31231.99962962963         355                       1.124123053339228         -0.5631620627207631       -2.636336169115575        2.920799983655779         
31231.99962962963         360                       1.224091672945129         -0.591362344096101        -2.662053041615397        2.989086188480055         
31231.99962962963         365                       1.338581576732911         -0.6233852773984896       -2.691220642861586        3.069703306544508         
31231.99962962963         370                       1.471467024070716         -0.6621299690396729       -2.725349198960503        3.167200586496325         
31236.99962962963         335                       1.013010544111735         -0.4815318005780835       -2.604642379993988        2.835881726220307         
31236.99962962963         340                       1.013010544111735         -0.4815318005780835       -2.604642379993988        2.835881726220307         
31236.99962962963         345                       1.019114447836902         -0.4775679871130459       -2.589213626574634        2.823241513605396         
31236.99962962963         350                       1.059937581103466         -0.4906137874235914       -2.596151946330637        2.846783183293372         
31236.99962962963         355                       1.150137722132949         -0.5186087543283724       -2.611606088402635        2.900389315405934         
31236.99962962963         360                       1.25700907364641          -0.5516642071772844       -2.631132349818786        2.967703261947338         
31236.99962962963         365                       1.384210673791373         -0.5915590293815506       -2.655395672972981        3.052393725377583         
31236.99962962963         370                       1.532089022235032         -0.6389512994697684       -2.684325995324928        3.156130793285406         
31241.99962962963         335                       0.9773817146933622        -0.4250014217276056       -2.574102875139966        2.786019891618016         
31241.99962962963         340                       0.9773817146933622        -0.4250014217276056       -2.574102875139966        2.786019891618016         
31241.99962962963         345                       0.9830705995613916        -0.4206762721339448       -2.558119175662719        2.772610691487685         
31241.99962962963         350                       1.05812171834047          -0.4463723549394493       -2.570388132040908        2.815273521243492         
31241.99962962963         355                       1.170331787162719         -0.4834226451959923       -2.58575352972008         2.879148357134731         
31241.99962962963         360                       1.295926171844587         -0.5247794854179586       -2.602571145896866        2.954351827498246         
31241.99962962963         365                       1.440969127269601         -0.572951776282803        -2.622366481437391        3.046550791740728         
31241.99962962963         370                       1.608637448898472         -0.6293339395706701       -2.645851764877321        3.159795438188769         
31246.99962962963         335                       0.9550877341381598        -0.3872095438071789       -2.566256325985775        2.765464760465867         
31246.99962962963         340                       0.9591868348623086        -0.3828992850433934       -2.551643759863008        2.752732664809233         
31246.99962962963         345                       0.9911182771941457        -0.3925608109224313       -2.552678360708386        2.766330826725035         
31246.99962962963         350                       1.087880131134698         -0.4237502781059164       -2.558083203158489        2.811909876257432         
31246.99962962963         355                       1.206517714499122         -0.4629925750752964       -2.566367799097418        2.873376202347887         
31246.99962962963         360                       1.347272496981247         -0.5105320184195682       -2.577252020067798        2.952628337244156         
31246.99962962963         365                       1.510724129965956         -0.5664547549097262       -2.590677248243437        3.052010319574202         
31246.99962962963         370                       1.699001089337504         -0.6317828156520753       -2.606867396572586        3.175139658508964         
31251.99962962963         335                       0.9441861926531645        -0.3583784506834394       -2.556205689242494        2.748474159606896         
31251.99962962963         340                       0.9475351866315788        -0.3538900258045814       -2.541787874402154        2.735643741192688         
31251.99962962963         345                       0.9984657378247402        -0.3694202695489566       -2.542685605313523        2.756565844058894         
31251.99962962963         350                       1.114978881510067         -0.4071063997861855       -2.544907746357633        2.808107719520638         
31251.99962962963         355                       1.252987016422339         -0.4534961479460211       -2.548147162219711        2.875532851464786         
31251.99962962963         360                       1.4097298048831           -0.5074926765634373       -2.552297685906714        2.959579432457597         
31251.99962962963         365                       1.591563689202723         -0.57060918008997         -2.557774043154669        3.066085104661531         
31251.99962962963         370                       1.795573749288137         -0.6417098664052741       -2.564675380693662        3.195846750097806         
31256.99962962963         335                       0.9441170103724054        -0.3409956263611904       -2.552515117963988        2.742803014054545         
31256.99962962963         340                       0.9467925415184817        -0.3362826664448036       -2.538108481871746        2.729742994161823         
31256.99962962963         345                       1.02069993442269          -0.3584066245967949       -2.537206027607354        2.758205592629462         
31256.99962962963         350                       1.157315636805393         -0.4023832030329108       -2.534077065615776        2.814753683674144         
31256.99962962963         355                       1.309795737870715         -0.4538451876476126       -2.530306772851077        2.885133046157702         
31256.99962962963         360                       1.482181099368229         -0.5133390213589459       -2.5261951430915          2.973556736158443         
31256.99962962963         365                       1.688440243587932         -0.5852040744189192       -2.522059336252362        3.090967091455599         
31256.99962962963         370                       1.917006743065545         -0.6648618917727926       -2.518381887737425        3.234069189206437         
31261.99962962963         335                       0.9550655159200819        -0.3339349274607331       -2.552995572227724        2.746169890464219         
31261.99962962963         340                       0.9571175848688184        -0.3289535440233723       -2.538433236767077        2.732750958816854         
31261.99962962963         345                       1.057475433959241         -0.3583536088275386       -2.533669549962825        2.768781860457019         
31261.99962962963         350                       1.207532419056143         -0.4062006325348964       -2.523501943311094        2.826870275558855         
31261.99962962963         355                       1.377944982631812         -0.4633488615701712       -2.511050274122111        2.901516503804052         
31261.99962962963         360                       1.568879099888218         -0.5288863487876846       -2.497084163058612        2.996086066420349         
31261.99962962963         365                       1.782893559771453         -0.6024499154258586       -2.481977329804527        3.114781984623443         
31261.99962962963         370                       2.059299193013222         -0.6973937764431605       -2.464697978135703        3.286610315993179         
31266.99962962963         335                       0.9807820526213101        -0.3377367001225923       -2.555903193041476        2.758376451022119         
31266.99962962963         340                       0.9822113324749078        -0.3324108275872084       -2.540982655711774        2.744417773693977         
31266.99962962963         345                       1.108204571583955         -0.3682716149507714       -2.529899893603305        2.786419714707754         
31266.99962962963         350                       1.274331703858291         -0.4203932959871738       -2.510986032514928        2.84705157491999          
31266.99962962963         355                       1.460097641255065         -0.481998430842172        -2.48842738090188         2.925145883431306         
31266.99962962963         360                       1.676329977977878         -0.5552428716700657       -2.462158805144913        3.029950960553712         
31266.99962962963         365                       1.921865161873727         -0.6385527124769886       -2.433266924620466        3.16577055288086          
31266.99962962963         370                       2.211271404620042         -0.7362548684459278       -2.401366898113324        3.346394393306777         
31271.99962962963         335                       1.017373969833277         -0.3496405715622718       -2.558889582418236        2.775826763107758         
31271.99962962963         340                       1.018200931531238         -0.3440037928402436       -2.543678956886947        2.761408043402681         
31271.99962962963         345                       1.170680705154545         -0.3861867079976171       -2.524001012004455        2.808952579780351         
31271.99962962963         350                       1.356508438087356         -0.443311472835649        -2.494305999748427        2.87370886224247          
31271.99962962963         355                       1.563387287931957         -0.5108256198138358       -2.459290476507504        2.95858619508811          
31271.99962962963         360                       1.783771872772879         -0.5839190876927673       -2.421654614444641        3.0638561759209           
31271.99962962963         365                       2.111469585733793         -0.6940235319219249       -2.36925695795902         3.248592157716546         
31271.99962962963         370                       2.312378670156709         -0.7585836391704808       -2.335564065295171        3.373040728320805         
31276.99962962963         335                       1.068698704966674         -0.3698484974907332       -2.560603204926714        2.799213033367514         
31276.99962962963         340                       1.077638282738503         -0.365490263500299        -2.543819487403697        2.786737337036255         
31276.99962962963         345                       1.25436120631948          -0.4133120198001761       -2.513177169422887        2.839068218014318         
31276.99962962963         350                       1.454182505210071         -0.4738622198620966       -2.471511722468954        2.906469053021747         
31276.99962962963         355                       1.694628469217415         -0.5515021015366858       -2.419268559461764        3.004792934543367         
31276.99962962963         360                       1.914927048692493         -0.6224923189894491       -2.370882733953558        3.110550952351384         
31276.99962962963         365                       2.258157542137639         -0.7343563335913585       -2.299775088037506        3.305679985321744         
31276.99962962963         370                       2.575122996025069         -0.8354070315020177       -2.235921709873617        3.511197693896528         
31281.99962962963         335                       1.125584973688577         -0.3952411060823959       -2.559491472329929        2.823854398133937         
31281.99962962963         340                       1.166529570898724         -0.4009842581853979       -2.547248995549015        2.830204420252912         
31281.99962962963         345                       1.349294485139628         -0.4474335525008065       -2.498475760361032        2.874573623451544         
31281.99962962963         350                       1.557156191803005         -0.5087190987383955       -2.44295741109356         2.94135537456945          
31281.99962962963         355                       1.813302360022115         -0.5886474833771028       -2.374554626093052        3.045173390933245         
31281.99962962963         360                       2.061709132972605         -0.6659563004308419       -2.308570823266321        3.166013516885663         
31281.99962962963         365                       2.36769235106522          -0.7607340737664671       -2.229662774903994        3.340071779180001         
31281.99962962963         370                       2.661527476150008         -0.8495723129629468       -2.15506336608579         3.528427373930156         
31286.99962962963         335                       1.198408992015738         -0.4258810945091137       -2.554970742147158        2.85402072733056          
31286.99962962963         340                       1.25357273172673          -0.434534278364777        -2.537066722645281        2.863035484927996         
31286.99962962963         345                       1.460491271093723         -0.4868664086707988       -2.472444869514996        2.912568846503716         
31286.99962962963         350                       1.705053759905807         -0.5583982793849807       -2.395455081107911        2.992861842483669         
31286.99962962963         355                       1.950781246167658         -0.6325031094459012       -2.317728780282283        3.094749481429309         
31286.99962962963         360                       2.280131686314659         -0.7327796448731513       -2.21690161135147         3.263528653051677         
31286.99962962963         365                       2.605465542722828         -0.8306896980048579       -2.119130061938301        3.459654359628717         
31286.99962962963         370                       2.958015041277868         -0.9338979770142724       -2.018990087240045        3.701126772791094         
31291.99962962963         335                       1.277523869082093         -0.4634903684050634       -2.544753508294789        2.884902247158017         
31291.99962962963         340                       1.357029754436822         -0.4762879036283303       -2.516919541419629        2.898838370718438         
